year,cluster,cluster_name,n_preprints,n_articles,n_books_and_chapters
2008,28,algebraic geometry; optimal transportation; algebraic variety,3.0965624383741357,21.67593706861895,3.0965624383741357
2018,26,dynamical systems; representation theory; tropical geometry,62.324263553490844,335.5651076171507,50.12881769730717
2018,9,economic growth; international trade; income inequality,61.2774060758091,336.2201615652901,120.66790999000153
2018,23,global governance; international relations; foreign policy,36.407197834807675,298.30145015827753,210.3638602882525
2018,2,graph theory; computation theory; genetic algorithms,20.57993045329966,326.4171688711634,242.40100179702964
2018,13,higher education; social capital; public policy,73.61885843465483,645.4422263274133,390.451685182892
2018,22,human capital; population dynamics; family policy,33.466719366639786,448.22411725567025,185.25344257022505
2018,3,innovation; foresight; knowledge management,63.26429492041696,487.3516377927056,255.0241913071508
2018,8,internet of things; information retrieval; knowledge extraction,9.49907451640308,120.4402871222381,176.01513938154756
2018,25,life expectancy; global health; quality of life,6.348678218312115,159.12478664392447,26.737494295794516
2018,12,life satisfaction; educational policy; social identity,61.85577639246124,425.56415309782324,137.1456322746456
2018,20,linear programming; financial markets; stock market,10.368568888142134,117.79175742013378,30.264245029053495
2018,16,molecular dynamics; magnetic field; quantum theory,16.566286601236783,469.76380618186454,55.87596104494332
2018,27,molecular modeling; mass spectrometry; gene expression,0,172.6453216802163,32.851527428226596
2018,15,monopolistic competition; corporate governance; monetary policy,58.4407159007236,338.13999457673657,101.73692140545198
2018,24,national identity; social movements; political economy,8.473940293049658,457.3632024069764,221.9022846283825
2018,1,natural language processing; computational linguistics; digital humanities,12.348304245550139,314.0685809947366,227.8901145431544
2018,14,phase transition; numerical methods; earth rotation,33.30620757013096,453.98059506504046,80.67983217724877
2018,21,radiation effects; circuit simulation; high energy physics,3.1388632492913873,181.51347805887298,153.17489140432627
2018,7,russian regions; intellectual property; health care policy,57.08601089907472,543.7050640852603,240.21254814726407
2018,0,urban studies; philosophy of history; cultural sociology,6.262215598841594,246.08620156086133,143.61657224816028
